0,335,6792,1930,4091,231,20636,38601,3762,23252,1353,4765,5142,1161,55,16949,4075,933,919,540,920,4789,153,51,314,959,70,1024,204,269,0,2863,978,351,75738,37,185,51,1124,938,966,781,2138,962,1083,487,618,106,113,123,147,44,237,1408,774,2314,112,245,53,5,63,522,441,366,223,117,62,128,42,22,56,36,7,6,337,91,46,23,135,88,124,45,28,14,6,19,12,24,91,0,3,4,2,0,4,18,7,1,5,4,8,0,0,4,18,0,0,0,0
0,2789,11600,1054,6003,662,87103,28162,8077,17606,12397,1755,7120,1937,25,13022,14996,775,379,252,1846,6739,63,227,305,1250,72,3959,967,153,0,4873,1779,180,85735,21,1308,22,2567,5028,741,926,708,1547,823,922,155,76,571,283,209,38,290,778,1059,457,79,526,82,58,350,596,286,95,1576,159,18,94,49,6,132,208,25,14,318,57,25,9,273,105,196,51,17,2,4,7,12,13,27,0,25,0,0,4,18,22,0,1,23,8,2,0,0,0,10,0,0,0,0
0,3811,10615,4496,7140,253,25154,19978,5615,18483,8581,1584,5985,2469,71,7449,3278,1022,531,340,1674,5586,31,73,166,491,24,744,322,910,0,962,566,258,77815,541,401,283,1559,890,808,461,5503,1681,460,650,212,107,190,293,722,15,114,987,280,285,143,80,5,10,552,1102,298,52,230,50,41,269,20,5,23,509,13,0,121,82,16,17,630,92,90,7,51,12,10,20,13,5,44,0,2,8,0,3,19,85,0,3,0,13,0,1,0,0,1,0,0,0,0
0,5,8906,838,6410,2175,53564,29109,9869,65,2150,1691,3572,575,0,5585,6076,1584,1823,125,3624,4787,27,346,1545,278,0,2546,1071,10,0,3400,13,1594,3990,14,871,3,6093,2659,6579,519,4,569,1024,1290,292,153,938,62,1,53,265,3800,460,334,57,221,71,55,195,345,789,68,1058,37,163,72,64,82,225,17,79,44,267,152,11,9,0,46,301,154,119,0,22,10,6,69,0,1,23,4,5,6,20,0,8,22,25,0,0,0,0,0,14,0,0,0,0
0,14,49,0,62,0,90,366,36,765,8,2,98,6,1,89,199,3,1,1,2,1,0,1,0,6,0,0,0,0,0,5,15,0,1731,0,0,0,0,1,0,7,51,15,15,0,0,4,4,0,0,0,4,5,23,19,0,23,1,0,0,1,1,0,0,5,0,1,2,0,0,30,0,0,4,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,484,23020,1789,45999,270,28909,251136,16034,9279,3286,21617,27773,4199,636,58140,50973,4436,3687,648,1918,10722,68,80,272,904,48,598,317,390,0,3039,26447,1256,20987,302,122,853,1315,905,1064,7691,1964,6344,8442,781,128,2416,2461,112,57,253,2040,3036,4810,14175,254,728,163,5,125,2475,1739,84,277,751,156,747,273,18,67,1569,3,21,804,727,511,85,194,487,168,46,20,21,0,62,35,4,69,16,8,1,2,125,4,22,0,9,1,10,0,1,2,0,2,0,0,0,0
0,2312,27337,4031,4071,127,64534,38869,11122,46893,2449,3959,7047,2931,14,7035,8781,1023,571,1037,1970,6397,29,116,267,3327,69,1686,818,718,0,2276,1104,146,74197,195,823,544,1966,2889,611,314,5831,1622,494,480,609,175,997,691,304,6,79,592,213,689,107,306,15,18,865,1751,446,101,732,22,20,163,18,57,112,3827,11,2,1528,243,11,13,922,66,142,107,14,8,7,18,30,11,96,21,11,0,14,6,17,131,3,1,28,47,9,1,0,0,0,0,0,0,0
0,4,3894,271,10055,427,17089,27080,2763,135,943,2822,2810,778,7,15141,4460,2268,2330,127,3228,2996,24,93,516,356,1,867,292,29,0,1324,3474,1947,16276,5,286,39,1516,961,1714,648,62,373,1046,572,60,330,187,19,6,5,218,8326,670,1801,336,151,126,9,0,211,1361,25,463,90,175,35,150,6,55,5,3,5,111,67,36,5,55,242,156,42,27,5,1,21,6,6,2,0,9,0,0,10,4,14,0,50,7,1,0,0,0,0,6,0,0,0,0
0,30,5418,716,2472,78,35753,12225,3699,1783,463,2047,1708,603,7,4562,4685,190,359,430,846,2104,98,28,82,1354,6,2975,174,152,0,1287,679,47,7003,2,232,8,555,1156,216,342,19,232,335,437,28,36,249,200,74,18,97,267,363,700,16,94,14,22,7,181,77,234,266,72,14,21,16,3,62,40,3,9,102,28,11,4,20,397,44,62,2,0,0,7,0,13,0,0,13,0,0,1,0,10,1,4,15,0,0,0,0,0,3,0,0,0,0
0,149,1097,273,283,5,4318,1829,380,763,576,274,357,91,43,892,741,50,65,79,304,580,6,1,9,282,2,19,14,27,0,185,49,21,3133,17,4,4,67,74,54,23,126,107,20,23,21,1,5,46,4,0,17,82,15,50,51,10,1,0,36,241,26,16,62,4,3,121,1,0,5,4,0,1,37,112,3,3,36,2,1,0,20,0,0,1,0,0,4,0,0,0,0,1,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0
0,523,7827,605,10205,679,20259,31250,3404,11646,7567,1840,5560,1536,136,15232,2772,1015,789,453,15540,5574,70,79,293,1016,32,684,459,86,0,1215,1117,377,48797,3,239,23,4167,594,1255,821,277,3441,1040,545,246,65,104,116,8,7,374,2757,257,1017,47,113,12,2,184,220,885,133,115,44,86,53,17,34,30,15,2,17,98,1166,73,4,46,82,48,6,72,1,2,6,1,5,212,0,6,2,2,0,1,4,0,43,1,0,0,0,0,0,0,0,0,0,0
0,2012,7368,2351,2411,159,28216,13715,2548,6368,1227,181108,2597,857,11,10458,3163,293,101,232,502,8450,10,14,134,902,4,1539,261,1,0,970,3391,70,51628,0,355,3,958,1066,187,3,103,275,286,220,268,6,203,434,12,8,44,151,129,166,19,43,9,4,5,470,55,1,377,10,12,35,9,7,113,1,4,0,481,64,1,19,61,6,21,30,75,6,3,0,3,9,7,101,15,44,1,0,15,5,0,2,11,1,1,0,0,1,1,0,0,0,0
0,82,185,19,27,0,925,151,112,1609,23,17,28,39,0,52,26,2,1,1,6,17,0,0,9,5,0,4,1,22,0,9,3,0,563,0,4,0,1,2,2,4,10,3,19,9,0,1,7,0,8,0,0,1,2,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,1950,84,315,10,1789,1008,470,495,123,60,102,226,2,644,86,41,17,5,138,263,5,139,5,13,12,70,279,173,0,182,46,21,1205,0,30,0,182,342,14,5,1,10,27,14,196,2,0,0,5,1,31,2,11,26,1,1,2,2,0,3,20,9,11,2,4,0,1,0,5,0,2,0,9,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,317,2379,484,1947,95,3307,5670,488,2557,277,131,752,1056,25,2705,368,189,109,14,965,417,6,111,210,116,29,456,238,254,0,286,284,146,5857,2,57,2,603,661,146,151,42,65,112,147,405,27,16,14,22,2,30,97,91,61,4,24,2,4,36,128,55,48,32,7,7,9,11,2,3,4,0,0,77,18,5,3,6,29,19,0,3,0,71,0,0,0,0,7,4,1,4,1,0,48,49,1,1,1,0,42,0,0,6,0,0,0,0
0,335,3205,869,1137,83,16284,5654,1386,1990,1197,4004,1009,710,21,2425,2091,151,247,106,315,1483,13,40,131,1647,4,318,178,135,0,1129,202,36,8338,40,166,28,320,1048,166,109,113,224,122,215,130,12,80,559,32,1,65,127,237,205,130,134,7,2,33,304,151,25,193,44,6,14,5,8,19,28,2,5,236,29,9,1,40,9,14,19,2,0,0,0,1,2,1,0,7,4,0,0,7,2,0,1,1,0,0,1,0,0,0,0,0,0,0
0,4,19,1,13,0,42,130,15,11,1,3,6,14,1,319,7,43,8,0,4,1,0,0,0,1,0,0,0,0,0,2,211,20,2635,0,0,0,3,0,0,0,0,2,10,0,0,0,0,0,0,0,1,14,4,9,0,3,2,0,2,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,370,5150,547,3516,36,10432,15525,6929,6436,2671,791,2379,2480,14,6052,933,483,263,44,898,2406,19,127,68,181,46,1275,240,799,0,1223,378,107,16483,0,323,1,846,8580,106,167,104,371,543,547,3766,55,98,39,19,27,250,131,174,273,11,19,6,90,35,73,204,78,24,8,20,10,17,99,25,0,4,1,59,37,4,0,59,51,13,5,8,1,37,4,1,0,2,67,2,56,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
0,518,1002,635,721,69,5584,2665,817,1630,516,62,480,785,20,1312,384,159,57,35,131,134,12,15,111,890,12,103,250,318,0,512,247,51,14800,0,339,1,266,351,165,47,37,78,66,105,495,3,8,619,201,1,32,16,27,83,20,16,1,0,6,46,29,11,32,1,4,16,3,0,39,8,0,0,68,13,4,5,13,5,240,9,0,0,0,0,1,11,1,0,14,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,41,665,162,399,24,15633,2169,2137,198,111,930,315,62,11,1178,1635,14,337,77,149,3171,0,16,3,62,4,210,10,1,0,946,13,95,5390,194,103,9,189,180,43,28,83,64,108,110,28,6,82,25,0,3,56,303,82,57,15,11,11,6,1,34,220,6,91,24,18,18,2,1,75,1064,4,0,22,8,0,2,1,2,8,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,22439,2259,1715,164,33499,14317,7086,6819,2009,1023,2283,827,18,1848,2092,370,731,209,439,1407,13,195,193,681,8,2205,800,298,0,2808,1153,48,7858,113,792,33,1169,6463,248,111,93,427,187,365,1806,19,215,153,135,6,295,62,92,514,14,45,11,11,117,586,79,49,338,8,13,12,12,41,110,155,21,6,416,136,3,49,33,11,151,37,33,0,54,3,13,4,8,51,19,3,59,0,2,5,15,1,31,5,2,9,0,3,2,0,0,0,0
0,1,3663,280,8538,973,17055,12979,1826,67,567,6786,1462,306,144,5476,4137,110,1040,118,2895,2675,72,128,463,1679,1,1007,280,6,0,1773,18,565,7750,1,335,2,5051,1637,1755,346,2,255,744,755,138,185,210,24,4,0,206,4027,1048,619,1209,206,125,10,0,234,746,2,362,106,66,9,124,19,42,3,10,16,67,58,11,3,71,734,208,34,42,26,13,23,3,10,2,0,5,0,2,5,5,5,0,4,20,0,1,0,0,0,2,0,0,0,0
0,6,1236,275,1343,6,5976,5376,472,3479,516,3451,386,331,30,5764,1169,994,560,187,235,5195,2,2,9,6344,2,165,4,19,0,430,5292,33,1592,0,37,14,26,259,41,71,22,380,239,107,8,44,54,468,9,1,12,284,171,76,38,60,15,0,49,57,112,52,81,43,6,2,15,0,7,13,2,1,7,28,1,3,74,41,4,13,1,3,0,30,2,0,2,0,0,0,0,0,3,45,0,0,5,3,0,0,0,0,0,0,0,0,0
0,220508,71173,7984,120498,13503,279166,296890,39007,17376,22455,23395,32151,40503,128,154716,46928,100712,33792,1974,78423,71527,433,2227,11532,7510,54,18247,13400,3257,0,23454,10295,25706,179776,55,4146,174,73525,30520,71740,4292,597,3869,16783,9052,4223,2839,2275,455,462,88,3531,71821,9486,9519,1790,2133,1618,301,481,3881,18990,582,7203,949,2593,525,2125,574,892,324,253,358,2674,2221,730,101,321,2594,1947,439,771,82,227,152,427,225,32,0,124,0,59,64,238,36,18,800,152,437,18,0,21,0,47,0,0,0,0
0,9,528,69,186,38,2830,1082,134,162,78,741,278,40,0,343,528,25,148,7,110,438,1,11,43,71,0,50,18,7,0,105,6,142,1503,0,31,0,197,69,137,9,37,62,34,93,0,22,29,4,1,0,2,609,50,3,36,71,12,0,0,24,40,0,47,3,7,9,19,0,6,26,1,0,10,10,0,0,48,38,7,0,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,322,1289,129,850,2,2686,4006,720,1371,216,44,679,598,29,1649,358,129,70,3,154,413,3,15,416,31,51,181,59,142,0,88,88,32,4252,1,71,0,80,260,1016,67,12,68,236,120,620,16,17,8,455,0,35,11,108,50,2,4,1,1,34,64,42,14,39,6,10,2,5,69,5,1,0,21,31,24,0,1,19,18,5,0,3,0,4,1,1,0,0,15,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
0,1,278,22,114,2,366,985,25,28,75,88,207,42,2,1570,1037,32,65,5,27,115,0,1,2,12,0,4,2,22,0,15,23,37,126,3,5,3,9,1,22,3,0,105,239,4,0,17,35,2,0,0,4,45,75,53,4,140,8,0,7,10,6,0,4,267,9,47,5,0,0,0,0,0,12,11,4,3,4,40,29,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,340,23678,1970,3568,343,43404,15286,6148,9231,4228,1311,2983,2622,36,6301,3572,451,1238,159,3837,5477,180,634,579,787,107,3569,661,2021,1,3469,642,246,24952,3,1036,0,13548,3588,966,147,63,446,537,1964,12623,57,238,24,126,0,224,72,252,481,17,95,15,52,383,324,372,64,267,6,277,40,58,5373,118,117,54,16,465,125,18,16,29,63,37,6,11,2,1046,19,2,1,3,234,4,112,56,3,1,4,1,0,0,0,0,83,0,25,5,1,0,0,0
0,1116,6087,603,8031,66,10546,31541,3976,7245,1277,349,2921,3236,41,9943,1724,622,453,108,1657,1244,3,16,3506,313,130,931,288,557,0,642,543,154,31636,81,41,14,304,1980,31004,390,169,450,762,646,1481,107,94,51,2096,29,339,282,400,193,14,23,40,18,70,284,163,164,19,37,55,17,70,4,30,2,0,484,101,120,70,2,90,73,7,0,4,1,6,6,18,0,1,11,5,0,1,0,6,50,0,7,0,0,0,0,0,0,0,0,0,0,0
0,2313,4249,769,10177,31,11563,35962,2168,9350,990,840,3970,5452,80,14182,1812,897,376,74,2861,1400,6,199,188,438,132,584,178,2524,0,808,1418,465,42790,24,75,6,446,4394,3674,1154,120,463,656,877,331,112,72,20,60,24,213,484,623,353,16,151,27,2,224,1995,237,337,69,55,24,21,105,7,37,6,1,0,132,47,17,1,64,171,13,1,3,0,13,5,10,3,0,9,1,5,1,11,1,40,4,11,0,2,0,14,0,0,0,0,0,0,0
0,1,1580,124,157,177,5540,15661,1388,0,81,464,994,3,0,548,577,2,128,25,22,374,0,30,82,182,0,309,32,0,0,370,0,111,381,1,97,0,763,442,418,3,0,213,254,180,43,0,24,9,2,6,41,476,130,2,22,45,6,0,0,490,48,0,64,9,9,0,8,17,19,5,3,2,28,13,14,0,0,1,29,10,12,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,454,3432,585,1583,631,21560,6850,3543,215,1010,9991,1720,253,19,4139,6041,212,1597,171,2744,11004,21,119,422,1311,0,1240,433,3,0,2037,26,1325,29431,0,233,1,3243,806,1925,54,21,1450,928,1093,117,24,288,79,7,0,105,3586,395,93,510,178,79,12,48,129,887,19,283,73,116,16,32,13,83,16,7,12,98,69,3,0,634,104,142,18,29,16,6,33,2,6,0,0,8,0,1,20,8,2,0,2,0,9,1,0,0,0,0,0,0,0,0
0,164,1659,368,934,274,6774,9689,1571,4565,896,1642,1749,206,5,2092,1258,108,357,137,481,1423,19,13,67,289,3,1056,115,16,0,410,92,233,13927,6,29,33,1679,104,256,63,4888,293,244,500,21,57,55,48,22,18,43,652,138,81,118,59,13,4,11,150,153,13,90,23,209,228,11,0,11,6,0,1,63,76,2,2,204,36,18,7,6,69,0,3,2,0,10,0,0,0,0,1,0,27,0,0,1,2,0,0,0,0,6,0,0,0,0
0,143,5407,102,2364,9,4599,28844,4105,4942,315,146,4107,570,15,1903,1265,181,98,22,80,180,3,4,6,38,15,67,6,27,0,119,696,27,6425,5,18,20,96,134,32,292,351,324,290,36,15,353,83,9,31,58,69,77,156,381,5,29,4,0,53,129,117,0,22,9,3,24,7,0,13,778,1,0,23,13,2,1,61,3,33,9,0,0,0,2,0,0,5,0,1,0,0,0,1,14,0,0,2,1,0,0,0,0,0,0,0,0,0
0,242,4735,362,811,20,9196,11183,2586,5358,560,644,2256,404,9,3126,1570,266,292,14,136,1402,42,29,26,128,5,877,74,75,0,664,128,110,10300,4,160,2,250,428,122,161,80,550,214,124,222,46,98,27,6,3,91,64,199,802,17,77,13,2,20,85,108,45,111,21,20,61,17,25,41,52,0,2,45,42,10,3,23,12,22,14,2,7,8,2,7,1,51,29,4,2,4,0,4,7,0,0,10,4,0,3,0,1,0,0,0,0,0
0,388,923,163,3278,43,6472,11043,3171,3345,752,535,1393,1491,9,3611,523,137,206,45,1803,1366,9,10,60,57,33,197,118,500,0,1529,193,63,8656,0,124,0,673,10220,415,48,13,69,501,263,570,50,20,1,6,6,200,11,63,89,3,16,11,56,7,55,74,41,10,3,2,1,29,178,22,41,3,0,32,38,1,1,0,14,9,11,6,0,0,4,1,1,2,1,8,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
0,0,509,95,99,46,4653,1193,378,9,58,194,171,10,0,172,338,4,396,9,118,156,1,13,47,69,0,109,41,0,0,225,0,223,305,2,17,0,349,124,181,4,0,13,68,102,18,0,45,0,0,0,4,1678,37,15,10,6,3,0,0,16,177,7,129,1,27,0,0,1,7,5,5,1,6,8,0,0,0,1,9,6,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,237,3965,124,177,2,2646,1583,1081,2388,235,111,444,931,0,620,482,109,7,18,34,402,4,0,8,27,4,71,5,172,0,85,98,12,9161,20,16,3,30,147,7,8,195,45,44,10,507,4,119,23,13,0,8,39,28,21,1,31,4,2,80,45,44,6,13,0,0,8,1,14,9,153,0,0,2,1,0,0,64,10,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,682,123,255,5,1372,1240,320,297,504,118,308,139,3,469,242,25,8,7,26,81,1,0,3,84,0,19,18,24,0,92,18,7,2969,22,11,0,114,11,29,8,60,66,43,14,1,1,4,64,11,1,16,13,41,37,1,7,0,0,12,95,3,0,13,1,0,5,1,0,1,5,4,0,55,10,0,1,6,0,5,0,0,0,5,0,3,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,123,715,49,737,1,1603,2986,483,1346,107,93,556,165,6,1932,334,95,63,31,73,130,0,1,26,23,64,42,23,12,0,120,58,16,2277,0,6,10,12,31,33,53,1,59,115,111,0,15,28,1,27,2,14,22,141,51,3,12,2,0,0,32,28,21,15,28,1,13,11,0,0,15,0,5,15,2,1,1,6,13,40,2,1,3,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75,0,11,0,65,737,221,0,0,1,79,0,0,20,65,0,1,0,0,7,0,0,0,1,0,0,0,0,0,29,0,0,11,0,0,0,0,4,0,0,43,0,39,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,2439,16,597,11,562,5827,1302,417,76,173,1220,47,0,263,377,23,11,6,91,298,0,8,3,13,0,28,34,15,0,41,25,15,1250,19,0,0,19,46,18,11,181,89,49,20,100,14,43,5,14,0,37,9,19,15,0,4,1,0,7,39,11,0,7,0,1,6,0,0,4,28,0,0,16,0,0,4,4,0,1,2,3,0,12,0,0,0,21,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,205,3089,265,9691,3,10553,45407,2585,22521,1197,1691,4895,2943,108,29416,3407,2099,991,83,2783,1423,90,1,16,740,331,453,67,69,0,820,4143,723,8686,3,57,107,141,310,60,685,318,1725,1154,1829,53,767,176,28,41,11,159,1147,942,1158,161,186,54,2,45,154,698,582,18,110,247,77,123,4,25,3,0,0,69,18,73,5,377,545,41,1,7,9,6,28,6,0,20,0,0,0,0,9,0,78,0,20,0,10,0,0,0,0,0,0,0,0,0
0,518,334,71,201,12,1110,1583,346,7121,311,93,206,234,17,559,256,73,43,0,36,70,1,3,4,27,0,34,3,153,0,59,109,31,23815,9,7,4,25,29,48,28,344,82,16,11,24,29,27,7,38,19,9,102,87,24,4,10,2,0,130,29,15,1,14,6,3,9,2,0,1,925,0,0,12,5,1,0,173,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,1682,392,450,75,14931,4580,1315,0,264,3382,869,38,11,2102,3793,148,544,22,247,7715,9,11,61,1203,0,212,85,2,0,904,1,413,1660,0,126,7,325,674,292,83,1452,44,608,135,10,12,250,63,38,0,36,576,155,3,1221,47,61,16,15,234,157,0,142,22,22,349,10,0,82,18,5,0,81,14,0,3,13,82,173,31,6,0,0,22,0,5,0,0,0,0,0,22,10,0,0,0,1,1,0,0,0,0,2,0,0,0,0
0,35,723,55,273,7,3003,1384,361,239,29,144,186,60,6,1243,362,35,42,43,10,28,1,0,0,140,0,39,24,2,0,46,189,10,2016,0,13,2,7,67,3,7,46,214,12,30,0,12,41,39,0,0,1,36,26,96,18,6,0,1,5,14,5,16,43,4,0,2,0,0,1,10,0,0,27,17,7,2,250,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81,895,50,214,1,2003,1235,123,2317,25,210,282,63,0,244,283,12,8,13,61,175,0,0,6,23,1,22,8,7,0,91,138,10,2272,2,37,1,41,74,14,14,39,37,6,19,2,11,28,8,12,0,6,21,47,27,2,40,0,0,21,16,3,0,42,1,0,15,1,0,1,388,0,1,4,2,0,0,33,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
0,12,32,5,29,7,151,278,54,1085,30,15,45,29,3,139,17,5,5,1,1,7,0,0,9,0,0,2,2,8,0,2,31,19,1558,0,2,0,13,8,4,1,1,2,4,0,1,2,3,0,0,0,4,58,16,3,0,1,0,0,6,0,7,0,5,9,1,1,0,0,0,17,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
